user_id,eval_set,last_product_ids
191743,train,"45788, 3457, 36717, 11000, 45445, 24195, 9587"
17276,test,"24852, 39408, 24235, 23909, 39462, 32833, 21938, 29675, 5488, 27104, 49090, 14992, 48364, 8193, 49381, 7255, 49054, 31164"
70101,test,3957
131299,train,"43352, 43115, 28473, 46541, 39475, 16797, 9076"
160283,test,"28432, 1215, 13176, 5876"
205641,train,"8518, 24964, 24184, 44359, 34126, 42736, 24838, 13166, 29447, 6046, 14678, 18918, 37825, 20127, 17794, 46616, 1039, 13176, 21137, 39427"
36637,train,"47766, 47734, 4605, 34969, 21616, 21903, 41259, 12583, 15937, 20736, 24964, 31553, 14992, 35939, 27521, 26723, 19048"
167130,test,"12481, 43799, 18610, 42525, 54, 37520, 40216, 45232, 12916, 47141, 4605, 7969, 34640, 14951, 6203, 26861, 27676"
119188,train,"7948, 26317, 39871, 21137, 21195, 34551, 651, 13259, 30486, 35951, 48085, 5258"
156313,train,"20734, 19893, 47325"
29704,train,"6046, 44142, 34530, 41950"
65776,train,"41319, 23959, 49610, 5450, 21053, 26165, 28465, 24799, 30135, 29999, 20842, 4605, 7371, 35221, 6567, 17555, 31231, 11123, 45007, 46979"
117048,train,"10673, 14788, 5248, 12144, 40688, 21497"
13897,test,"24852, 432, 21616, 44910, 22825"
106364,test,"40939, 19219"
7485,train,"37646, 18362, 31614, 7371, 12916, 29694, 2086, 12144, 24382"
139661,test,"19660, 43352, 16797, 21288"
123474,test,"29103, 42743, 34160, 31394, 29166, 2120, 29437, 15872, 5876, 27104"
177434,train,21903
4902,train,"5077, 8680, 4986, 36276, 34407, 3996, 43530, 25570, 25569, 9901, 37940, 39190, 10741, 19389, 8260"
182204,train,"31577, 7088, 14867, 30639, 36180, 49175, 13225"
203857,train,"24852, 35412, 33568, 26209, 26976, 25134, 4671, 31378, 23909, 20935, 23441, 49381"
90478,train,"30700, 49235, 27521, 32402, 33120, 47792, 27845, 32655, 23516"
101068,train,"33488, 26168, 39982, 7175"
131872,train,"39404, 3603, 27147, 11463, 6177, 2481"
75624,train,"33370, 29599, 23199"
46283,train,"47141, 28936, 46875, 8006, 38371, 32052, 22935, 36082"
102828,test,"9960, 45190"
178008,test,"11777, 44491, 2275, 25551, 11452"
188583,train,"23204, 40236, 12232, 19886, 15664, 42384"
187775,train,"46616, 4451, 25890, 34969, 26209, 47626, 24852, 39527, 25630, 6999, 30391, 17988, 27705, 15396, 4605, 14740, 8385"
158538,train,"43744, 49235, 24852, 47626, 26209, 11140, 25146, 40174, 12099, 42536, 49683, 2295, 10749, 1103, 38127, 41149, 46979, 44683, 48679, 12962, 4487, 28849, 20114, 4605, 16137, 4392"
125430,train,"31388, 10864, 19660, 14650, 6459, 46906, 23236, 2086"
141387,train,"41618, 21150, 17878, 37825, 37019, 39619, 19625, 45646, 43662, 28465, 36865, 37646, 26604, 17668, 31343, 11741"
8087,train,"8988, 12113, 2099, 27845, 29594, 41658, 31596, 24531, 13740, 9122, 34448, 35132, 44204, 38457"
58613,train,"1160, 21212, 12879, 28155, 23341, 5942, 2053"
100674,test,"3763, 35575, 7274, 3061"
205573,train,36606
199977,test,"6317, 4920, 42093, 49235, 17206"
119588,test,"27548, 5782, 8859, 2135, 28092, 32650, 40592, 20824"
23945,train,"9623, 33198, 45416, 25931"
172678,train,"39161, 6274, 43772, 27429, 6141, 8584, 22128, 11755, 19761, 40974, 26054"
125477,test,"29898, 38273, 4799, 28289, 581, 11182, 27156, 28842, 41665, 24964, 42617, 45535, 34401, 10749, 21938, 2295, 13535, 25890, 13733, 46979, 8239, 44142"
101870,train,"5612, 13176, 42944, 43422, 34005, 34335, 21903, 47541"
199024,train,"30504, 5450, 5451, 47626, 47900"
41628,test,17871
29855,train,"13176, 14084, 21903, 40002, 46138, 47209, 8197, 21479, 19057, 29879, 40587, 17948, 40545, 47492, 46900, 18382, 9266"
160177,train,"47766, 18362, 34640, 16798, 6300, 24631"
197998,test,"46987, 2516, 33812, 13340, 28088"
174332,train,"14371, 18439, 12341, 19173, 18071, 34358, 9387, 3358, 7388, 46226, 46982, 29418, 36664"
66315,test,"44805, 28898, 24393"
102914,train,"6729, 35269, 35199"
156871,train,"45009, 365, 16044, 32446, 16349, 8424, 30406, 6550, 24814, 41570, 25493, 47611, 5782, 33452, 6119, 41844"
131602,train,"8859, 14992, 28601, 29662, 24622, 28432, 35264, 20114, 8193, 8518"
157325,test,"26318, 6369, 28836"
149829,test,"45007, 28204, 18288, 27344, 8021, 44961"
203481,train,"17313, 13176"
13917,train,"20247, 11777, 8424, 39024, 42342, 34969, 11408, 17794, 1529, 45264, 46901, 39812, 48679, 26483, 42585, 30827"
102701,test,"9839, 43352, 19691, 21137, 17313, 21288, 39275"
86284,train,"46099, 13255, 12341, 8796, 43857, 3229"
140484,train,"39275, 5077, 7781, 43295, 37646, 44366, 32648, 27845, 4889, 21766, 164, 43839, 19376, 2447, 42699, 37935"
142686,test,"20013, 22120, 12713"
118424,train,"27683, 28842, 47626, 33910, 47766, 21137, 34243"
90715,train,"48634, 44449, 45646, 32369, 45194, 36287, 8671, 16782, 38475, 40009, 30695"
110424,train,"34862, 33129, 23431, 24273, 1775, 31404, 13119, 15472, 14118, 12296, 32747, 12387, 35803, 34547, 7631, 16797, 181, 38770, 47226, 5994, 5788, 18987, 22898, 31426, 35578"
185429,train,"24852, 20156, 19110, 49138, 22750, 8154, 47180, 32994, 48205, 14144"
81082,train,"14947, 49488, 42110, 47766, 9430, 24838, 38852, 18926"
145066,test,"39236, 2154, 38739, 19759, 21267, 9825"
124415,test,"21100, 26055, 19134"
52076,train,"37067, 17878, 35547, 2535, 34943, 23375, 35989"
201816,train,"33120, 5991, 20319, 24082, 35221, 28769, 40279, 44968, 39024, 43127, 41149, 41026"
169052,test,"42265, 6047, 18880, 15653, 15269, 7903, 12916, 1747"
11993,test,"28413, 30827, 8859, 12341, 32923, 17902"
179452,train,"40332, 17518, 17600, 45656, 23909, 49279, 46449, 28534, 32428, 20161, 19368, 22142, 28634, 18432"
131008,train,"46347, 22882, 24852, 43027, 16797, 6932, 32912, 33910, 37817, 7916, 49683, 41220, 24680, 2588, 18864, 34861, 36389, 7542, 15895, 43704"
63912,train,"27744, 11520, 26209, 26940, 21137, 27104, 13176, 29874"
101858,train,"41831, 31329, 1940, 5750, 31404, 29299, 32538, 30057, 33200, 3243, 6890, 9076, 38739, 21288, 42342, 37158"
147783,test,"14715, 1957"
101589,train,43154
188785,train,"17044, 8277, 18382, 46049, 13870, 41787, 5612"
171945,test,"40229, 2180, 45290, 436, 28934, 23236, 31506"
107613,train,"47766, 46069, 44533, 19019, 36735, 24184, 24852, 1244, 4421, 17794, 43961, 26882, 26209, 31717, 45842"
85040,train,"4605, 47626, 17794, 8006, 24964"
33776,train,"6184, 33279, 21288"
168679,train,"8859, 43534, 196, 15680, 6729"
193687,train,"13237, 24852, 21938, 3175, 9755, 1217"
132916,train,"5858, 3539, 36554, 32665, 36619"
84359,test,"34530, 24838, 46616, 29700, 21647"
195225,train,"37078, 2628, 9124, 15366, 24852, 45221, 12381, 33957, 39984, 42625, 9894, 48645, 28564, 28757, 48205, 47626, 26209, 33368, 39485, 18713, 27399, 35042, 26889, 20114, 26172, 30121, 25108, 812, 19575, 9554"
42129,test,"18087, 10133, 15023, 13786, 39922, 35206, 27106"
203275,train,"40354, 20985, 14761, 28379"
103281,test,"4210, 48702, 36431, 41617, 37455, 4605, 45043, 11121, 45149, 21497, 19619, 29095, 34234, 4269, 1918, 29487, 40232, 43930, 45588, 11827, 44234, 1004, 33589, 33452, 12481, 14992, 37113, 42806, 44548, 48720, 21553, 4595, 7391, 28204"
10784,test,"47977, 36316, 43295, 6069, 30353, 49099, 35898, 22882, 10957, 45123, 49235, 32648"
193242,train,"19660, 8385, 14999"
182815,train,"4462, 48523, 22828, 24852, 31981, 47626, 16797, 4920, 47766, 42265, 17429, 17638, 3790"
176321,train,"24852, 47626, 45007, 26604, 40632, 23909, 47912, 44910, 15503, 43014, 30953, 28590"
40740,train,"34690, 39108, 47654, 39276, 34415, 39224, 30509, 14111, 26360, 10957, 6867, 31808, 15424, 39719, 8204, 21815, 29956, 29830, 19605, 24004"
166437,train,"4210, 24852, 46616, 37029, 42450, 30776, 27307, 47626, 39218, 42265, 46260, 14780, 22559, 13535, 34335, 26317, 29370, 43662"
176172,train,"43352, 17872, 32177, 21903, 48775, 31717, 1787, 35217, 26209, 45535, 47626, 34861"
92979,train,"24852, 5385, 49054"
200296,train,"21849, 14162, 17825, 3179, 46595"
28042,train,"21137, 24852, 41844"
140469,train,"6497, 42633, 46979, 31808, 47626, 44359, 24184, 3843, 22935, 33614, 2295, 45478, 7644, 4595, 32689, 2536, 37646, 18534, 39032, 11233, 33326, 8501, 48875, 9092, 13176, 38777, 45832, 13841, 42117, 3999"
179418,test,"27845, 32689, 21137, 28204, 47209, 43772, 34243, 45007"
155069,train,"12659, 34487, 29487, 24852, 31981, 1691, 24099"
109595,test,"31542, 26459, 35439"
141846,train,"18465, 47376, 5449, 31766, 26620, 17191, 34969, 18288"
158105,train,22843
7109,test,43154
74384,train,"42102, 8518, 34530, 33623"
137903,train,"18027, 20995, 4920, 13198, 29594, 8277, 24852, 45104, 5616, 41480, 42265, 41844, 21903, 17600, 35887, 32665, 7175, 23, 24253, 48697, 16479, 43490, 17878, 28733, 44204, 14867, 38557"
187088,test,"44683, 33768, 30633, 280, 18023, 42455, 42282"
66681,train,"11323, 22695, 43183, 45855, 20143, 2475"
92860,train,"39799, 28826, 28204, 21903, 26209, 4605, 17461, 38067, 42736, 42701, 4056, 47766, 33768, 44303, 48159, 15132, 44987"
44019,train,"38456, 35855, 42736, 46654, 18531, 13251"
95363,train,"9387, 4840, 32724, 27670, 21524, 34789, 49355, 34487"
157622,test,"31893, 49026, 47209, 13176, 4562, 7628, 43961, 45453, 38662, 16273, 13660, 25931, 39275, 27104, 34137"
89891,test,"13176, 14966, 13575, 3798"
15966,train,"31156, 34449, 43352, 47766, 16181, 740, 39275"
75091,test,34362
107196,train,"49683, 24852, 20842, 35168, 25640, 26369, 14159, 28931, 23687, 48118, 28204, 14161, 47111, 8012, 6839, 35252, 38051"
104817,train,"24852, 20995"
36375,train,"19660, 14477"
181615,train,"30391, 29589, 23970, 27811"
135225,test,"34969, 22935, 6873"
113833,train,"40232, 30752"
194726,test,"12606, 28007, 22959, 13870, 18398, 11456, 46842, 4006, 6182, 40198"
80568,test,"42768, 9327, 46667, 26209, 11782, 5605, 19508, 28849, 45104, 31717, 8518, 41950, 47209, 23554"
24316,test,"35199, 28427, 42333, 17430, 228, 45061, 196"
105205,train,"33198, 25466"
88618,test,5258
21049,train,"33787, 46257, 17044, 15655, 30489"
203273,train,"39475, 20785, 32177, 34126, 37938, 16780, 34878, 16797, 25640, 19857, 29307"
57788,test,"12341, 19887"
166765,train,"18382, 45535, 44359, 13176, 32689, 17795, 35163, 21137, 35221, 44422, 49111, 29311"
42740,train,"16033, 22935, 8518, 24964, 26369, 31553, 29675, 15649, 5991, 45535, 33731, 11090, 27174, 45570, 7035, 42741, 26209, 21137, 20608, 13712, 24838"
104188,train,"24852, 39116, 23909, 46676"
146998,test,"24964, 28985, 27093, 47626, 27344"
186670,test,"24925, 46475, 28204, 48299, 34991, 44085, 16417"
202494,test,"33909, 27845, 13176, 42936"
136759,test,"6184, 30450, 17122, 30827, 22507, 40603, 5068, 21292"
37205,test,"24852, 26604, 47209, 8277, 45664, 44949, 16797"
155884,test,"23288, 24852, 30325"
166155,test,"4853, 39928, 31770, 46886, 8277, 28199, 1158, 25138, 40198, 17758, 28465, 43662, 4461, 9076, 24489, 31371, 21683"
92212,test,"11984, 1299, 40186, 7963, 21038, 48957, 26032, 43760, 3098, 10499"
151332,test,"43295, 13176, 47209, 36550, 27999, 27336, 22935, 44910, 8518, 31717, 26209, 38293, 36646, 30382, 21405, 44359"
18026,train,"43352, 11759, 15200, 16283, 5161, 41400, 5769, 33147, 9839"
172061,test,"37919, 45051, 17957"
48918,train,"47626, 43122, 13176, 35221, 41259, 546, 13380, 13198, 41658, 4605, 24964, 7914, 8193, 23734"
2737,train,"44799, 16696, 41131, 46026, 30036, 23540, 4210, 31778, 28647, 49054, 43459, 38636, 14087, 11461"
60074,train,"30489, 42265, 24810, 21903, 46505, 18606, 26165, 21616, 35221"
120535,train,"8479, 43875, 24852, 14719, 42265, 14858, 34005"
135482,train,"14127, 9583, 7139, 4232, 25773"
117076,train,"126, 8149, 30989, 44710"
8585,test,"32260, 26842, 27544, 7916, 13870, 36157, 22113, 5456, 8174, 6606, 24631, 21872, 44910, 41618"
187145,train,"21405, 41950, 18696, 5732, 18441, 13535"
104914,test,"34034, 13198, 10644, 21903, 22935, 33731, 29987, 28156, 19678, 46654, 35594, 2314"
74924,train,"49054, 32211, 34862, 24852, 36227, 40287, 38395, 35682, 43693, 14553, 21626, 6884"
155165,test,"17766, 7076, 10863, 49655, 18531, 7485"
131931,test,"13176, 43100, 5077, 13166, 24535"
102399,test,"21785, 30162, 12271"
171295,train,"10343, 44642, 43619, 47766, 48099, 38944, 14945, 13447, 22963, 44910, 47823, 19625, 21497"
201509,train,"49235, 19508, 22935, 40706, 21903, 33290, 41129, 9725, 39971, 20827, 17794, 38510, 24964, 49383, 8362"
126330,train,"17803, 44491, 48775, 12597, 48395, 6104, 11247, 329, 41950, 49683, 47626"
106602,train,"24826, 5782, 10549, 29471, 4778, 9605, 32538, 2717"
177149,train,"26283, 13870, 40709, 9477, 42356, 8474, 27796, 28993, 41290, 41047, 44245, 36849, 19005, 5818, 12980, 46041, 18987, 38802"
187336,train,"13176, 33452, 25783, 23540, 4138, 7736, 44843, 14536, 29930, 2091, 31564, 34862, 5103, 30701, 44187, 44245, 30215, 38228, 43076, 648, 15134, 42989, 25545, 2627, 22802, 44375"
47780,train,"4600, 31981, 32360, 17530, 17462, 36978, 25509, 40136, 13092, 10374, 20327, 6128"
71249,train,"25146, 47672"
27452,train,"11201, 46923, 15709, 44439, 21333, 16965, 45, 3265, 758, 41068, 42450, 16223, 37966, 5385, 29603, 7781"
149520,train,"29439, 27845, 17462, 2314, 27966, 13176, 31605"
20289,test,"21137, 48595, 35078, 46886, 31215, 31404, 23645, 40709, 5450, 40593"
65305,train,"22362, 22802"
121281,test,"27796, 49235, 20711"
54691,train,"35761, 48096, 17317, 18206, 5818, 48746, 28635, 43279, 12879, 36624, 38049"
159064,train,"24852, 41950, 25146, 37687, 46676"
85197,test,"28576, 7963, 32442, 43255, 22124, 2979, 30135, 48079, 44032, 18926, 4957, 15567, 47087, 20127, 13740, 33956, 21903, 36315, 45063, 12206, 40173"
184586,train,"9138, 45066, 45603, 38730"
116916,train,37543
177491,train,"4920, 45771, 14947"
80640,test,"30305, 19048, 43295, 5025, 4472, 23165, 34243, 43772, 49236, 15261, 8518, 581, 39408, 26209, 39812, 27999, 17313"
51908,test,"21903, 31651, 20940, 6184, 890, 46061, 21195, 18443"
102889,test,"17794, 9092, 30450, 44035, 46616, 20734, 32850, 40229, 24830, 34126, 30391, 21616, 21903, 27521, 28985, 38739, 21938, 9839, 27104, 43789, 49383, 19366, 22227, 23579, 11688"
184983,train,"45633, 2078, 24852, 16797, 25197, 36735, 18465, 39561, 28373, 21709, 44765, 32360, 2825, 40229, 27845, 11481, 4799, 11068, 12206, 20899, 45646, 45066, 20345, 25890, 22169"
147384,train,"46541, 42315"
171149,test,"8174, 457, 22827, 7503, 35140, 25630, 40411, 5042, 42944"
32322,train,"36550, 5450, 35072, 34969, 41834, 18798, 28476, 26914, 29926"
107469,test,"45504, 9212, 39162, 13838, 2086, 47042, 44359, 25796, 33636, 33198, 49680, 24382, 39549, 12283, 46979, 5450, 10621"
204546,train,"16696, 47141, 40910, 3703, 33168"
63215,train,"588, 19691, 43556, 277, 19348, 25544, 47962, 41346, 38028, 6131, 1485, 41844, 4722, 13884, 27316, 4778, 34878, 19266, 11461, 16953, 43631, 41534"
205122,train,11123
136876,test,"11853, 48494, 40723, 6740, 8490, 44085, 32850, 22142, 22672, 31762, 43876, 44773, 47168, 35042, 35616, 21137, 31869, 45007, 45, 36042"
65569,test,"4210, 34249, 1907, 24026, 18382, 15011"
58550,train,"15424, 432, 8174, 36107, 35731, 21903, 37646, 35921, 27104, 5251, 37720, 45066, 39275, 41777, 35601, 13891"
107009,train,"28204, 13176, 5612, 40354"
13505,train,"39276, 36929, 46088"
34103,train,"41220, 17986, 49680, 42731, 42272"
96181,train,"42307, 49191, 16797, 46616, 35221, 39430, 30290, 24852, 42265, 49683, 47766, 8518, 17795"
192961,test,"13176, 20995, 13042"
87809,train,"24852, 21903, 26324"
115339,train,"17982, 47672, 14218, 48520, 19019, 27713, 3243, 2646, 27475, 79, 2091, 15200, 45574"
28687,train,"43693, 34024, 39453, 43383"
133704,test,"30756, 45840, 34594, 21137, 28373, 17600, 20118, 15207"
38416,train,"31497, 31334"
189028,train,"24852, 47280, 21709, 17419, 21009, 14084, 30450, 42265, 12440, 21137, 47626, 19006, 35547, 33352, 19057, 22312"
19365,train,"47766, 24852, 18200, 27316, 5077, 4920, 11777, 37646, 25731, 35921, 35951, 35132"
95518,train,"12403, 27801, 46842, 18987, 14096, 14280, 22062, 25952"
174777,test,"33147, 8803, 9839, 15200, 30720, 13176"
25513,test,"8834, 39190, 41220, 34969, 2540, 26252"
95329,train,"12276, 22952, 12564, 41920, 12797, 27086, 24535, 11182, 44475, 14491, 6541, 47888, 25530, 7676, 47977"
188936,test,"39275, 46720, 2966, 25890, 36865, 13263, 15592, 1426, 45535, 4605, 49075, 12845, 18150, 40063, 40171, 28204, 8324"
139300,train,"5782, 29307, 21573, 30391, 40706, 13203, 5876, 13237, 4605, 12232, 45938, 14536, 1160"
146242,train,"24968, 48298, 21137, 4920"
10550,test,"4945, 39275, 4605, 10006, 4920, 34429, 24852, 21903, 21288, 42342, 40268, 7131, 21405, 890, 14780, 9387, 21295, 45647, 4796, 432, 2361, 21463, 16965, 15592"
104571,train,"24852, 39368, 33547, 28993, 21701, 28606, 30108"
31441,train,"5451, 17580, 21903, 11520, 25659, 5450, 41149, 47900"
79492,test,"33198, 28204, 42564, 24275, 34127, 39993, 43818, 39275, 36144, 46635"
53647,train,"46088, 17859, 41131, 15424"
145999,test,"39027, 8277, 14947, 11827, 29934, 49032, 44632, 20114, 8761, 6664, 33884, 42733"
70875,test,"43154, 46149"
12713,train,"27985, 31883, 34217, 41005, 15950, 44342, 43571"
143769,test,"5876, 28826, 47209, 8518, 9000, 45007, 40706, 28411"
173373,train,5450
35951,train,"13176, 5785, 10132, 12456"
17196,train,"21903, 20114, 26209, 46667, 44142, 28199, 48364, 28985, 14575, 47766, 41950, 29952, 25890, 16759"
91746,train,"24852, 34234, 28156, 22866, 11182, 16797, 29675, 19678, 4605, 44142, 7969, 36707, 9387, 26172, 23579, 19821"
56153,test,"16704, 37766, 24852, 43279, 2639, 33791, 3756"
35384,test,"781, 15182, 5859, 9327"
88178,train,"22890, 35855, 19151, 1090, 47966, 11461, 19173, 48041, 5653"
41192,train,"32689, 18908, 16616, 6046, 21903, 41950, 2780, 24964, 15273, 47209, 24009, 25093, 45646, 13176"
184863,test,"23102, 5115, 17830"
196705,test,"29471, 30287, 27356, 6846, 9216, 43867, 5047"
31993,train,"48057, 29740, 27966, 8277, 47766, 13176, 45007, 17454, 11005, 7559, 35951, 22035, 9038, 49075, 29151, 5769, 47388"
193086,test,"24838, 21137, 2675, 12424, 5785, 8212, 38145, 19736, 41004"
193741,train,"14633, 37938, 27344, 48595, 49517, 43961, 44359, 30489, 8424, 27104, 21137, 27966, 37766, 26620"
35117,train,"47766, 7916, 47626, 24852, 7552, 34034, 22035, 7330, 39781, 21777, 31040, 39475, 33198, 42828, 7628, 13548, 27845, 38772, 22963, 21158, 42193"
74651,train,"17634, 30450"
75189,train,"23339, 47209, 43086, 40706, 18941"
2798,test,"21709, 1393, 24852, 365, 41674, 16489, 13187, 33508, 20014, 24239, 32141"
3355,train,"45066, 42265, 30391, 5876, 294, 26177"
60718,train,"23291, 24957, 30442"
188956,train,"42440, 48674, 15899, 13874, 43704, 44632"
182588,test,"19049, 37158, 21903, 22008, 26032, 12206, 29527, 46990, 45965, 9058, 22947"
112114,train,"27330, 37468, 32964, 28993, 45763, 37119"
24495,test,"19820, 46847, 27966, 39928, 13176, 39247, 22825, 29941, 44359, 17794, 16759, 18465"
78245,test,"5652, 2966, 20995, 35391, 18444"
153968,train,"48890, 25804, 45254, 21137, 40009, 34160, 33894, 40310, 23709, 32211, 48171"
78488,train,"6184, 32478, 25653, 23452, 7862, 14364, 4620, 37317, 32303, 32156"
166123,train,"5785, 7963, 44397, 16384, 12442, 21092, 46979, 41924"
145033,test,"37710, 19660"
133948,train,"36600, 19660"
124431,train,"31964, 16254"
79299,test,"15906, 6871, 22829, 5684, 2920"
151741,test,"24838, 47209, 30995, 22247, 36606, 28248, 28204"
51750,train,"13176, 27156, 42768, 35951, 26128"
127114,train,"27086, 47652, 13176, 27811, 13292"
94103,train,"5785, 15439, 20583, 19678, 11440, 17794, 9689, 21616, 30994"
128391,test,"40476, 20364, 48099, 16768, 5764, 15892"
162665,train,"8277, 10749, 42736, 26369, 4812, 39275"
65716,test,"23909, 8475, 24852, 11512, 29471, 40177, 6846, 26698, 9547, 18987, 5025, 7751, 4920, 11194, 25335, 27356, 14180, 47197"
36893,test,25157
72860,train,38077
138398,train,"2433, 23288, 9839, 21573, 32689, 42265, 39275"
167115,test,"3599, 27845, 21137, 24852, 26209, 39877, 10017, 47209, 47867, 43221"
59619,train,"18625, 21903, 8727, 17902, 21938, 22935, 9390, 4163, 26454"
202169,train,"19660, 13646, 44201, 32205, 20850, 24838"
186632,train,"11727, 27737, 2435, 18128, 40361, 46695, 33163, 27845, 12381, 33354, 45577"
27073,train,"24852, 12099, 47209, 4989, 47626, 45066, 43352, 19730, 24810, 6341, 24838, 44632, 40120, 4462, 26410, 8414, 48845"
12405,test,"16797, 260, 47209, 46979, 48745, 37687, 432, 9505, 27156, 14267, 42701, 34497"
20265,test,"9839, 16759, 44359, 45007, 32655, 47766, 32537, 48679, 45200, 38051, 40706, 23165, 26800, 11512, 18224, 17948, 45788, 21195, 43789, 39928, 14651, 36724, 42637, 22035, 18362"
2758,train,"21137, 24852, 5450, 38641, 35629, 49075, 34243, 3952, 10749, 4605, 47626, 36695, 43961, 44910"
83813,test,"44632, 46372, 43351, 24838, 33647, 48707, 38465, 40396, 46413, 3098, 33871"
196450,test,"16254, 12618, 33597, 31504, 8833, 9497, 1134, 5491, 4812, 42828, 37003, 10401, 36976, 493, 30192, 40310, 38772, 30489, 28849"
1369,train,"4591, 25, 17317, 49098, 7925, 30618"
168669,train,"4781, 43967, 39620, 29487, 3880, 35699"
39741,train,"274, 481, 46969, 47626, 30489, 17794, 22935, 24489, 42625, 5603, 36326, 8193, 40706, 43352, 9076, 15551, 5684"
99240,train,"40120, 31883, 38768"
144473,test,"42282, 28413"
58522,train,"17334, 28, 26312, 34600, 4210, 40310, 8920, 16826, 9751, 24309, 12341, 7615, 20738, 4681, 101"
4959,test,"27325, 1194, 31618, 21704, 31231, 44051, 37158, 17807, 37417, 30577, 16918, 48719, 36236, 6799, 31731, 32716, 31921, 35988, 12087, 22141, 20268, 49141, 40574, 32285, 2439, 39280, 49235, 32004, 10732, 27928, 33959, 14199"
5816,train,"46088, 2675, 28155, 41131, 2238"
186839,train,"16797, 39275, 43352"
141015,test,"24852, 36011, 44661, 40289, 42736, 25965, 49683, 41950, 28521, 4994"
137593,train,"31932, 38730, 22920, 30028, 48115"
95641,train,"39023, 10706, 38200, 28836, 25438, 31956, 36227, 38455"
181074,train,"21616, 30849, 17284, 2210, 24852, 1819, 45066, 19008, 17835"
132291,train,"49072, 23410, 32644, 26444"
31494,train,"20869, 24852, 26128, 28553, 44661, 21405, 31553, 31717, 34281, 16145, 27778"
111594,train,"9839, 9601"
171371,test,"40709, 16349, 38419, 38754, 30305, 30776, 1704, 45007, 30756, 5876, 43961, 39275"
101326,train,"13176, 32478, 22802"
129445,train,"19348, 21137, 21288, 35898"
40102,test,"1202, 31737, 22825, 24852, 23192, 21465"
67203,test,"2707, 13619, 48205, 6506, 22882, 20119, 17191, 35989"
200012,test,"28386, 24018, 45844"
99286,train,"1511, 21903, 17794, 21137, 38777, 23734"
163538,train,"24852, 49683, 19660, 47766, 21019, 13712, 13640, 44632, 24838, 24184"
63104,train,"40604, 34969, 47500, 19366, 12258, 24852, 8087, 42265, 9387, 28156"
116008,test,45113
44369,train,"32486, 4920, 21461, 45143, 25765, 11100, 3145, 23322, 49111"
134373,train,"38689, 36695, 8490, 26131, 47912, 6348, 2825, 22035, 28476, 13380, 24221, 14678, 24561, 48395, 21137"
104142,test,"33000, 24852, 39180, 13719"
1764,train,"19894, 39475"
24602,train,"19155, 26384, 3330, 14867, 16460, 31577, 49396, 27845"
93953,train,15424
166066,test,"21195, 13176, 16283, 13042, 21573, 27796, 16281, 9358"
200710,train,"996, 31040, 26661, 9405, 11440, 41319, 28204, 2124"
54242,train,"6184, 196, 6901, 31759, 13032, 31102"
201841,train,"32478, 23423, 889, 5120, 7862, 14715"
115942,test,"21616, 46175"
141105,test,"10458, 31116, 1405, 5785, 18523, 264, 7533, 3873, 45954, 32842, 42972, 18281, 7781, 27801, 46676"
36183,train,"41950, 45066, 24852, 49683, 20574, 27845, 25890, 24830, 24799, 25753, 48395, 46738, 22721, 44683, 38293"
61828,train,"45007, 38293, 38510"
26461,train,"18009, 18379, 11764, 33596, 47441, 778, 44234, 1774, 39448, 8638, 42942, 47132, 33568"
144878,train,"38609, 27845, 11046, 47672, 9138"
173925,train,"37825, 27521, 16387, 18811"
148469,train,"2457, 196"
194393,test,"33231, 37766, 40332, 17600, 4347, 14502, 28609, 28733, 11361, 5077, 25691, 34027, 1514, 18071, 20113, 17316, 48335, 5103, 19046, 3265"
21807,train,"16489, 8859, 48097, 17758, 49628, 3651, 17518, 10341, 3318, 37978, 17341, 19600, 44213"
136103,test,"19057, 13176, 42441, 42948, 32655, 15872, 14992"
1411,test,"7644, 7969, 47766"
15502,train,"2855, 26405, 21195, 7862"
120042,train,"9337, 5876, 3464, 41950, 8518, 45007"
12056,train,"29671, 6583, 11187, 39491, 19006, 44632"
141395,train,"15369, 38802, 38200"
23122,test,"41433, 11520, 15613, 1117, 19895, 24964, 47626, 35803"
45529,test,"27845, 13176, 23288, 40229, 41220, 17795, 6218, 8174, 45200, 7948, 26369, 4428, 79, 46505"
59164,test,"32156, 45683, 33493"
117606,test,"39275, 47209, 24852, 21137, 37766, 22035, 37029, 17807, 12144, 33722, 23383, 10132"
27863,train,"28601, 9890"
75777,train,28749
19583,train,"35510, 44987, 33000"
92740,test,"38689, 46692, 39190, 28985, 21903, 42585, 33206, 32864, 45007, 15795, 23634, 8277, 15200, 27336, 48140, 28914, 41149"
103746,train,15424
33041,train,"42943, 38930"
27763,train,"18818, 10226, 27240, 16715, 4570, 16020, 2935, 4335, 24852, 21497, 43409, 19734, 4006, 31706, 24908, 32734, 30340, 32799"
170780,test,"24852, 25043, 39877, 31915"
67915,test,"12440, 48385, 9076, 20738"
70792,train,"24583, 6972"
196861,train,13176
2507,test,"35163, 25890, 7014, 29801, 34969, 30391, 8087"
186827,train,"47209, 24852, 30391, 16349"
67758,train,"16714, 21879, 23909, 33270, 3191, 12050, 10078"
170872,train,"28842, 28985, 45007, 2241, 34126, 13829, 39425, 24204, 23236"
81928,test,"47766, 25705, 31100, 21405, 21137, 11224, 48220, 28123, 49157, 7260, 35503"
12358,test,"24852, 36865, 13292, 47325, 21544, 4462, 43352, 47990, 24799, 31663, 43295"
59799,train,"12341, 16797, 21292"
